rule,support,confidence,lift
<{itemID=214845587}> => <{itemID=214850402}>,0.0023732799163908727,0.20913277052954718,36.88575224608695
<{itemID=214845887}> => <{itemID=214849001}>,0.001053823375718516,0.16307277628032343,17.28104861329648
<{itemID=214845917}> => <{itemID=214849001}>,0.001180107995122801,0.2561436672967864,27.1439002113678
<{itemID=214845887}> => <{itemID=214848997}>,0.001223654415607037,0.18935309973045822,23.453638523248344
<{itemID=214846007}> => <{itemID=214848997}>,0.002125065319630726,0.18675851511672406,23.132268290940946
<{itemID=214846061}> => <{itemID=214848997}>,0.0014065493816408292,0.18659734257654534,23.112305150635315
<{itemID=214849001}> => <{itemID=214848997}>,0.0013542936770597456,0.1435163820950623,17.776214662518935
<{itemID=214847940}> => <{itemID=214847940}>,0.0013542936770597456,0.25450081833060556,47.82616032851085
<{itemID=214847936}> => <{itemID=214847936}>,0.0013804215293502875,0.21786941580756017,34.38593309006744
<{itemID=214846007}> => <{itemID=214846447}>,0.0011147883643964466,0.0979716800612323,18.890190268061616
<{itemID=214846061}> => <{itemID=214846447}>,0.0010146315972827033,0.13460427498555746,25.953422088735024
<{itemID=214845887}> => <{itemID=214846061}>,0.0014239679498345237,0.22035040431266847,29.232389859249675
<{itemID=214846007}> => <{itemID=214846061}>,0.002125065319630726,0.18675851511672406,24.775982328945414
<{itemID=214849001}> => <{itemID=214846061}>,0.0013760668873018637,0.14582371942778033,19.345441322585483
<{itemID=214846007}> => <{itemID=214846033}>,0.0011322069325901411,0.09950248756218906,10.092646309090592
<{itemID=214848997}> => <{itemID=214846033}>,0.0010973697962027521,0.13592233009708737,13.786750831932485
<{itemID=214849001}> => <{itemID=214846033}>,0.0011713987110259538,0.12413474850023073,12.591123518371461
<{itemID=214845887}> => <{itemID=214846007}>,0.0020989374673401847,0.3247978436657682,28.544422816458866
<{itemID=214845917}> => <{itemID=214846007}>,0.0011844626371712245,0.2570888468809074,22.593908456843312
<{itemID=214849001}> => <{itemID=214846007}>,0.0017723393137084131,0.1878172588832487,16.506067864504107
<{itemID=214845917}> => <{itemID=214845887}>,0.001110433722348023,0.2410207939508507,37.29650614748878
<{itemID=214846007}> => <{itemID=214845887}>,0.0014196133077861,0.12476081132797551,19.305978917355993
<{itemID=214849001}> => <{itemID=214845887}>,0.0017766939557568367,0.1882787263497923,29.13499105051638
<{itemID=214844345}> => <{itemID=214845587}>,0.0013717122452534401,0.05203171456888008,4.585020312201697
<{itemID=214844396}> => <{itemID=214845587}>,0.001328165824769204,0.0387646161667514,3.4159272665129663
<{itemID=214844398}> => <{itemID=214845587}>,0.0013107472565755094,0.0426526852770299,3.7585428422936094
<{itemID=214844400}> => <{itemID=214845587}>,0.0012628461940428497,0.031334413830361965,2.76117988948746
<{itemID=214845412}> => <{itemID=214845587}>,0.0017026650409336353,0.2355421686746988,20.75591082672979
<{itemID=214845587}> => <{itemID=214845587}>,0.001863786796725309,0.1642363775901765,14.472464217117471
<{itemID=214850402}> => <{itemID=214845587}>,0.0014500958021250654,0.2557603686635945,22.537533023755884
<{itemID=214845583}> => <{itemID=214845585}>,0.002138129245775997,0.17405175469691597,23.07693126362574
<{itemID=214845585}> => <{itemID=214845585}>,0.001053823375718516,0.1397228637413395,18.525380155635798
<{itemID=214844345}> => <{itemID=214845583}>,0.0015023515067061487,0.05698711595639247,4.638965369807148
<{itemID=214844347}> => <{itemID=214845583}>,0.0014675143703187599,0.0716107097322567,5.829380851795614
<{itemID=214844396}> => <{itemID=214845583}>,0.001441386518028218,0.04206914082358922,3.4245861392162458
<{itemID=214844398}> => <{itemID=214845583}>,0.0013455843929628985,0.043786311463794816,3.564370281653967
<{itemID=214844400}> => <{itemID=214845583}>,0.0013325204668176275,0.03306320907617504,2.691469454892888
<{itemID=214845583}> => <{itemID=214845583}>,0.0015328340010451141,0.12477844735909252,10.157434474137542
<{itemID=214845585}> => <{itemID=214845583}>,0.0011017244382511757,0.14607390300230946,11.890964581868253
<{itemID=214845577}> => <{itemID=214845581}>,0.0019900714161295943,0.08200251211196842,9.368685015618123
<{itemID=214845579}> => <{itemID=214845581}>,0.001349939035011322,0.08488499452354874,9.698005045964045
<{itemID=214845581}> => <{itemID=214845581}>,0.0012672008360912733,0.14477611940298507,16.540491571990792
<{itemID=214845577}> => <{itemID=214845579}>,0.004202229576728793,0.17315628925174953,10.888173675731588
<{itemID=214845579}> => <{itemID=214845579}>,0.002734715206410033,0.171960569550931,10.812986087534446
"<{itemID=214845577},{itemID=214845577}> => <{itemID=214845579}>",0.0010668873018637869,0.17061281337047354,10.728238352244125
<{itemID=214829878}> => <{itemID=214845577}>,0.0018986239331126981,0.14465826144658261,5.960761377820425
<{itemID=214845577}> => <{itemID=214845577}>,0.0062532659815363175,0.2576709133321371,10.61753966222716
<{itemID=214845579}> => <{itemID=214845577}>,0.0029132555303954017,0.18318729463307779,7.548381543071951
<{itemID=214845581}> => <{itemID=214845577}>,0.0011844626371712245,0.1353233830845771,5.576110118704878
"<{itemID=214845577},{itemID=214845577}> => <{itemID=214845577}>",0.0013760668873018637,0.2200557103064067,9.067574612374527
<{itemID=214844396}> => <{itemID=214845412}>,0.001018986239331127,0.029740721911540417,4.114252638413338
<{itemID=214844398}> => <{itemID=214845412}>,0.0012497822678975787,0.0406688394501913,5.62601945261562
<{itemID=214845587}> => <{itemID=214845412}>,0.0014500958021250654,0.12778204144282423,17.67702891381335
<{itemID=214640520}> => <{itemID=214845407}>,0.002486500609649887,0.3503067484662577,48.69518263788827
<{itemID=214706460}> => <{itemID=214845407}>,0.0011365615746385647,0.19579894973743436,27.21747628190341
<{itemID=214845407}> => <{itemID=214845407}>,0.0015937989897230448,0.2215496368038741,30.79700883513417
"<{itemID=214845407},{itemID=214640520}> => <{itemID=214845407}>",0.0010102769552342798,0.33819241982507287,47.01120295921897
<{itemID=214845577}> => <{itemID=214845352}>,0.0014152586657376763,0.05831688498115916,11.004017639337214
<{itemID=214844409}> => <{itemID=214844409}>,0.0030047030134122974,0.28738025822573926,27.48604852101573
<{itemID=214844370}> => <{itemID=214844402}>,0.0012280090576554607,0.03844580777096114,2.662453346358117
<{itemID=214844372}> => <{itemID=214844402}>,0.0018463682285316148,0.09096760351855826,6.2996985741862845
<{itemID=214844396}> => <{itemID=214844402}>,0.003971433548162341,0.11591255719369599,8.027189274415063
<{itemID=214844398}> => <{itemID=214844402}>,0.0029480926667827903,0.09593311605498087,6.643570799416709
<{itemID=214844400}> => <{itemID=214844402}>,0.004184811008535098,0.10383576445164774,7.190845883195533
<{itemID=214844402}> => <{itemID=214844402}>,0.0014021947395924056,0.09710494571773222,6.724722477267801
"<{itemID=214844398},{itemID=214844400}> => <{itemID=214844402}>",0.0010843058700574812,0.14954954954954952,10.35662200197785
"<{itemID=214844400},{itemID=214844396}> => <{itemID=214844402}>",0.0010799512280090576,0.13456321215409656,9.318786501527965
<{itemID=214835473}> => <{itemID=214844400}>,0.0013586483191081692,0.03180103964937315,0.7890643700790978
<{itemID=214844345}> => <{itemID=214844400}>,0.001511060790802996,0.0573174760488933,1.422191809818245
<{itemID=214844370}> => <{itemID=214844400}>,0.0020902281832433376,0.06543967280163598,1.6237240909959683
<{itemID=214844372}> => <{itemID=214844400}>,0.0030743772861870754,0.15146964170778804,3.7583455993275465
<{itemID=214844396}> => <{itemID=214844400}>,0.006462288799860652,0.18861209964412814,4.679944091007843
<{itemID=214844398}> => <{itemID=214844400}>,0.007250479010625327,0.2359359501204478,5.854168728866519
<{itemID=214844400}> => <{itemID=214844400}>,0.005064448702316669,0.1256618044300378,3.1179877654580097
<{itemID=214844402}> => <{itemID=214844400}>,0.0020771642570980666,0.14384800965018096,3.569233596549709
"<{itemID=214844400},{itemID=214844400}> => <{itemID=214844400}>",0.0010146315972827033,0.2003439380911436,4.971040728606182
"<{itemID=214844400},{itemID=214844396}> => <{itemID=214844400}>",0.0010668873018637869,0.13293543136190994,3.298464879302971
"<{itemID=214844398},{itemID=214844396}> => <{itemID=214844400}>",0.0012672008360912733,0.190694626474443,4.731616858302656
<{itemID=214835473}> => <{itemID=214844398}>,0.0010233408813795507,0.02395270614616247,0.7794387755993695
<{itemID=214844345}> => <{itemID=214844398}>,0.001441386518028218,0.054674595308886687,1.7791517736620008
<{itemID=214844355}> => <{itemID=214844398}>,0.0010668873018637869,0.07052389176741508,2.2948996040058383
<{itemID=214844370}> => <{itemID=214844398}>,0.0017462114614178715,0.05466939331970006,1.7789824970860029
<{itemID=214844372}> => <{itemID=214844398}>,0.002425535620971956,0.1195022527354645,3.8886916987632234
<{itemID=214844396}> => <{itemID=214844398}>,0.005051384776171399,0.1474326385358414,4.797567112564917
<{itemID=214844398}> => <{itemID=214844398}>,0.004154328514196133,0.13518492277171604,4.399017382074093
<{itemID=214844400}> => <{itemID=214844398}>,0.0053692736457063225,0.13322528363047,4.335249274890341
<{itemID=214844402}> => <{itemID=214844398}>,0.0013804215293502875,0.09559710494571774,3.1108005072601137
"<{itemID=214844400},{itemID=214844396}> => <{itemID=214844398}>",0.001223654415607037,0.15246880086814973,4.96144756006262
<{itemID=214844345}> => <{itemID=214844396}>,0.0012497822678975787,0.047406673273868515,1.3836385931127564
<{itemID=214844370}> => <{itemID=214844396}>,0.002151193171921268,0.06734832992501703,1.9656673212990485
<{itemID=214844372}> => <{itemID=214844396}>,0.002760843058700575,0.13602231280841023,3.9700259167924923
<{itemID=214844396}> => <{itemID=214844396}>,0.004946873367009232,0.1443823080833757,4.214025575529537
<{itemID=214844398}> => <{itemID=214844396}>,0.006645183765894443,0.2162391951254074,6.311282253253503
<{itemID=214844400}> => <{itemID=214844396}>,0.008025605295244731,0.19913560237709346,5.812086900085886
<{itemID=214844402}> => <{itemID=214844396}>,0.0016112175579167391,0.11158021712907117,3.2566447714183915
"<{itemID=214844398},{itemID=214844400}> => <{itemID=214844396}>",0.0018812053649190036,0.2594594594594594,7.57273389301859
<{itemID=214844370}> => <{itemID=214844372}>,0.0012802647622365442,0.04008179959100204,1.9747660283367752
<{itemID=214844372}> => <{itemID=214844372}>,0.002220867444696046,0.10941857970392621,5.390878061190649
<{itemID=214844396}> => <{itemID=214844372}>,0.005839574986936074,0.1704372140315201,8.39716838236393
<{itemID=214844398}> => <{itemID=214844372}>,0.0042936770597456885,0.13971942751877567,6.883752271060211
<{itemID=214844400}> => <{itemID=214844372}>,0.005199442605817802,0.12901134521880064,6.356182217559618
"<{itemID=214844398},{itemID=214844400}> => <{itemID=214844372}>",0.0014065493816408292,0.193993993993994,9.55777317759725
"<{itemID=214844400},{itemID=214844396}> => <{itemID=214844372}>",0.0014196133077861,0.17688551275094952,8.714865725837385
"<{itemID=214844398},{itemID=214844396}> => <{itemID=214844372}>",0.001363002961156593,0.2051114023591088,10.105510070316615
<{itemID=214844355}> => <{itemID=214844370}>,0.002965511234976485,0.19602763385146804,6.137121450259184
<{itemID=214844368}> => <{itemID=214844370}>,0.0017113743250304824,0.1538160469667319,4.815585143209313
<{itemID=214844370}> => <{itemID=214844370}>,0.005743772861870754,0.17982276755282886,5.629788730856389
<{itemID=214844372}> => <{itemID=214844370}>,0.0020858735411949138,0.1027676464278052,3.2173909101133176
<{itemID=214844396}> => <{itemID=214844370}>,0.004010625326598153,0.11705643111337062,3.6647360382923555
<{itemID=214844398}> => <{itemID=214844370}>,0.002939383382685943,0.09564970950828965,2.9945465973392817
<{itemID=214844400}> => <{itemID=214844370}>,0.0033138825988503744,0.08222582387898433,2.5742792359331914
<{itemID=214844402}> => <{itemID=214844370}>,0.0016896011147883644,0.11700844390832328,3.663233682223225
"<{itemID=214844400},{itemID=214844396}> => <{itemID=214844370}>",0.0010102769552342798,0.12588171459576777,3.941032984290676
"<{itemID=214844398},{itemID=214844396}> => <{itemID=214844370}>",0.001053823375718516,0.15858453473132372,4.9648742407227235
<{itemID=214844355}> => <{itemID=214844368}>,0.001454450444173489,0.09614277489925158,8.641184668439973
<{itemID=214844368}> => <{itemID=214844368}>,0.0018463682285316148,0.16594911937377693,14.91528601682745
<{itemID=214844370}> => <{itemID=214844368}>,0.002686814143877373,0.08411724608043625,7.560346140865511
<{itemID=214844372}> => <{itemID=214844368}>,0.0010320501654763978,0.05084745762711865,4.570101827589639
<{itemID=214844396}> => <{itemID=214844368}>,0.0011713987110259538,0.03418912048805288,3.072872653180612
<{itemID=214844400}> => <{itemID=214844368}>,0.0010233408813795507,0.025391680172879526,2.2821704246184167
<{itemID=214844355}> => <{itemID=214844355}>,0.0018724960808221564,0.12377662636729994,8.181941415943223
<{itemID=214844368}> => <{itemID=214844355}>,0.001110433722348023,0.09980430528375735,6.597311648060459
<{itemID=214844370}> => <{itemID=214844355}>,0.0036012889740463334,0.112747102931152,7.452862612869817
<{itemID=214844372}> => <{itemID=214844355}>,0.0015458979271903849,0.07616391332332118,5.034623216916371
<{itemID=214844396}> => <{itemID=214844355}>,0.0021468385298728443,0.06265887137773259,4.141906512142346
<{itemID=214844398}> => <{itemID=214844355}>,0.0024908552516983103,0.08105427235369138,5.357888055066692
<{itemID=214844400}> => <{itemID=214844355}>,0.0019508796376937817,0.04840626688276607,3.1997740722390327
<{itemID=214844402}> => <{itemID=214844355}>,0.0011626894269291064,0.08051869722557298,5.3224852132644145
<{itemID=214832150}> => <{itemID=214844347}>,0.0016634732624978227,0.11468027619333533,5.596085555681582
<{itemID=214836932}> => <{itemID=214844347}>,0.0019421703535969343,0.16842900302114805,8.218877231996693
<{itemID=214844340}> => <{itemID=214844347}>,0.0014936422226093015,0.12197724039829304,5.952157561637062
<{itemID=214844342}> => <{itemID=214844347}>,0.002412471694826685,0.14636723910171728,7.14232315922617
<{itemID=214844345}> => <{itemID=214844347}>,0.003287754746559833,0.1247109349190618,6.085554418787368
<{itemID=214844347}> => <{itemID=214844347}>,0.0024647273994077685,0.12027199320016999,5.868946136525082
<{itemID=214844396}> => <{itemID=214844347}>,0.0014065493816408292,0.04105236400610067,2.003243703859107
<{itemID=214844398}> => <{itemID=214844347}>,0.001615572199965163,0.0525719144112229,2.56536643123528
<{itemID=214844400}> => <{itemID=214844347}>,0.0018812053649190036,0.046677471636952995,2.2777336563344424
<{itemID=214832150}> => <{itemID=214844345}>,0.001715728967078906,0.118282797958571,4.486696683714279
<{itemID=214844340}> => <{itemID=214844345}>,0.003191952621494513,0.26066856330014226,9.887665820324525
<{itemID=214844342}> => <{itemID=214844345}>,0.004250130639261452,0.2578599735799207,9.781130547223817
<{itemID=214844345}> => <{itemID=214844345}>,0.003684027172966382,0.13974231912784935,5.300698078050764
<{itemID=214844347}> => <{itemID=214844345}>,0.0016852464727399408,0.08223544411389716,3.1193504106896834
<{itemID=214844370}> => <{itemID=214844345}>,0.0015023515067061487,0.047034764826175864,1.7841201510873845
<{itemID=214844372}> => <{itemID=214844345}>,0.0013325204668176275,0.06565114782235572,2.4902757822804373
<{itemID=214844396}> => <{itemID=214844345}>,0.002917610172443825,0.085155058464667,3.2300970640611384
<{itemID=214844398}> => <{itemID=214844345}>,0.0029001916042501307,0.09437438004817912,3.5798038708727873
<{itemID=214844400}> => <{itemID=214844345}>,0.002926319456540672,0.0726094003241491,2.7542158391869176
<{itemID=214844402}> => <{itemID=214844345}>,0.0011147883643964466,0.07720144752714114,2.9284011248980333
<{itemID=214832150}> => <{itemID=214844342}>,0.001053823375718516,0.07265085559891925,4.407805146561642
<{itemID=214835109}> => <{itemID=214844342}>,0.001053823375718516,0.09314857582755967,5.651423765664677
<{itemID=214844340}> => <{itemID=214844342}>,0.0022600592231318585,0.1845661450924609,11.197825510972976
<{itemID=214844342}> => <{itemID=214844342}>,0.0015415432851419613,0.09352708058124173,5.674388054075654
<{itemID=214844345}> => <{itemID=214844342}>,0.0033356558090924925,0.12652791542781633,7.676584015546562
<{itemID=214844347}> => <{itemID=214844342}>,0.0011365615746385647,0.0554611134721632,3.3648850984801997
<{itemID=214844396}> => <{itemID=214844342}>,0.0014370318759797944,0.04194204372140316,2.5446686711183673
<{itemID=214844398}> => <{itemID=214844342}>,0.001728792893224177,0.05625619951820887,3.413123819646363
<{itemID=214844400}> => <{itemID=214844342}>,0.0017462114614178715,0.043327930848190165,2.6287519260180683
<{itemID=214832150}> => <{itemID=214844340}>,0.0015371886430935377,0.10597418192734914,8.654306948007275
<{itemID=214844340}> => <{itemID=214844340}>,0.001040759449573245,0.08499288762446656,6.940884322219951
<{itemID=214844342}> => <{itemID=214844340}>,0.0015154154328514196,0.09194187582562748,7.5083685507102045
<{itemID=214844345}> => <{itemID=214844340}>,0.0024342449050688032,0.09233564585398084,7.54052550281229
<{itemID=214844396}> => <{itemID=214844340}>,0.0014500958021250654,0.042323335027961366,3.456305354132663
<{itemID=214844398}> => <{itemID=214844340}>,0.0020989374673401847,0.06830097775258609,5.577751255726839
<{itemID=214844400}> => <{itemID=214844340}>,0.001785403239853684,0.04430037817396002,3.6177591905647866
<{itemID=214527519}> => <{itemID=214844336}>,0.00187685072287058,0.21485543369890328,28.938065568689822
<{itemID=214836536}> => <{itemID=214844336}>,0.0011757533530743773,0.06736526946107785,9.07317330149086
<{itemID=214828952}> => <{itemID=214844321}>,0.0010015676711374326,0.14492753623188406,23.43743621147173
<{itemID=214844321}> => <{itemID=214844321}>,0.0011539801428322592,0.18661971830985918,30.179825431462017
<{itemID=214840082}> => <{itemID=214840082}>,0.001715728967078906,0.3474426807760141,70.35867479136144
<{itemID=214846007}> => <{itemID=214839973}>,0.0015284793589966906,0.13432835820895525,34.42763859275054
<{itemID=214839611}> => <{itemID=214839611}>,0.0025387563142309703,0.2917917917917918,33.537070604137675
<{itemID=214585633}> => <{itemID=214839311}>,0.0011496255007838357,0.3263288009888752,65.33404172544489
<{itemID=214601233}> => <{itemID=214838225}>,0.0016417000522557046,0.14865930599369084,7.842435797930431
